ID,Price
INQ0D6,3.2917852
S7ZJIY,7.5522695
CZ59WU,8.449723
P6II8S,8.355518
50OX2V,5.4122987
3KZ1BG,17.780554
SJG0FF,3.190139
S6Z1K3,3.1446645
S5Z4YC,5.8711863
L4EW07,4.0292597
EIS22D,10.717956
7HZZLE,2.4719615
X3PR4W,5.174903
S0SQ2V,4.8396792
DTXL89,21.561224
60LWOL,6.0298705
56JCHS,23.831419
JQ8AL9,6.6488624
NCP7E1,2.3109896
DF87AU,4.523275
2P7SAD,19.229689
5OANZ9,1.876916
RYIVS5,3.7860065
EOSI3F,9.787416
6I9V5T,4.480316
0YVCAP,5.2058625
MEFNIB,8.629353
BTIZSX,47.172874
TKDA98,23.633265
7YN56Y,14.995228
VFJ3N8,4.7254868
4XA3Q6,21.525356
L8QZG9,2.8244612
QULMX3,8.615216
BVHUOW,4.849666
D4FD4D,3.2073271
H1US62,2.8882263
MEBEW6,5.4361205
EZWHXM,7.741398
C7MXZK,3.055263
XDDRE9,7.010513
M6C968,7.5992336
AL6JWU,4.545121
UCUJBO,6.348382
63J5SD,7.300227
O9S49G,7.6936655
F5XUV9,10.5247135
KAXCHY,2.726576
PEHQ5I,4.8615026
JQZEIZ,6.206085
JCJ931,16.796728
P75OON,4.431159
FJWKD1,19.54531
6EJYAW,2.143183
KFRSXJ,34.607883
DZTA13,30.335487
LZOGW2,3.350861
RQQIPG,4.6453924
N781SK,3.2238724
7EQ8NM,5.866375
MEPSFD,3.6354773
1M5VMS,8.13253
I3O8UQ,2.8043766
QVQPUW,2.7549338
ND2S2A,3.4819129
AHW56B,3.0279703
2TQD0R,9.50333
CRL5SY,3.378436
BX6VUS,6.913191
L28PTL,5.4524703
3YO382,6.3126826
DJMVKO,3.1072526
TCY7UW,10.553514
48PZ8K,5.012651
3CCRD9,7.058388
BH193T,38.52372
H6YJLH,52.719185
AV2EB0,49.437447
BSESS1,6.4841967
QW3RQK,2.0905616
ILLXO3,38.454777
G70MFH,11.076474
NA745I,4.9347177
MX6RKN,3.2673423
Z4ZBOF,6.6543303
BFYZTS,3.5415232
SKT8ZI,14.70257
N2VTF3,0.99181235
TDKDGV,17.868097
DGAMJU,32.43491
Z5BI6D,2.278783
AUTVAY,4.9498696
EU6PPE,3.1641128
LZ4J7U,1.7098879
D9PBJ7,3.540285
Y6YYI5,31.433058
LU9SD7,6.5624747
XLQFZG,10.262237
7D98UD,16.780735
2DXIR1,5.0730805
232MVG,6.000804
H3RIDN,11.569186
DCXR8C,6.7213445
B3KW5V,20.1435
3L0QEL,0.40321153
6CY41Z,19.793978
EXDYX9,4.287818
85I3ZC,2.103502
83SVRG,20.223726
8L817C,19.783525
FK3VNH,3.9809728
EBFHH1,2.112391
O81JLH,14.090771
ODMMYI,9.07945
59LMMC,11.131335
G6L5YB,10.814919
FJ0266,3.9820654
NUKURI,7.8066945
VW94OD,3.022382
SFYWSY,2.17
TE4N4B,48.85579
QC4B11,2.459004
SN2N27,5.688494
Z9A5G0,3.5288186
00AEG0,8.969542
QFAN0G,2.5406926
UOBOEH,4.387987
KB5HFG,5.8995724
7JZ5OC,4.738457
VP4QXB,9.284285
N6ZUS6,3.8114412
L996XG,22.342733
YWK9RX,15.10643
LP7ME7,1.8819984
K2G53Z,26.209522
YGNO5I,7.670719
FXQLJQ,8.885594
DDZBRS,12.565324
7OBR4A,27.859348
QBK1R9,4.022721
MUKKNM,3.6639419
PSBIVW,2.190264
9E5LAY,3.3182108
XCWDBQ,8.152158
DEIV37,36.312286
33W8I8,10.515529
8OMK0J,18.35144
03FSB8,3.6078327
A826O3,2.7132535
QPB4Q8,29.877842
K5UVCS,5.591544
ZF6FKU,1.3057569
1A64DC,7.363545
YHYFEC,1.9860101
A7SQQD,3.5448864
HDAD51,7.9479184
S2LT2L,9.036905
D0G1WS,27.890877
TGT64K,16.337357
XEVFVM,2.2149968
X1PM2R,8.525738
WETQ3T,7.5019746
WAHGNN,4.3623495
YR1I9L,31.925316
AIPQXE,2.7176914
RLR9VW,5.1617746
UWOPZP,3.1098175
3MXWPU,6.778906
DNZODR,5.8110003
RBHFLG,19.686495
4U90TN,5.75261
B5LBEC,2.8039906
23C7LO,17.631636
X8UWLS,9.021579
O3C306,7.6736307
Q92FMX,4.14316
Z0ZPR5,19.553308
RVD1GE,7.7197
0N0PVV,23.211893
O4TYGV,6.812827
26AP41,3.2739892
0AVGLM,48.575764
NDXO0U,5.937868
YKPPVX,5.078775
CVMMSS,3.1082594
PSZ9OR,7.671683
960JC4,35.231056
ZWVN5Z,7.2426667
JZL55F,5.1332407
AN1CJ5,16.721289
IGS2JC,40.14401
DJY46D,7.520087
RTJFCA,8.068594
0EPI0E,2.5608187
BTNQ05,3.4660594
4V1FYO,9.808803
QBQGCN,5.2798376
57NLZ6,27.17194
S30I8Q,5.170809
TN1JJW,5.004295
YIXS05,8.398131
QQAHDV,18.278952
QAUKWK,2.3982234
QJGX1H,5.4667535
E8B98X,4.6723084
QL007O,6.0071216
UXFXDR,25.576918
V02WAV,2.0664737
J5EYZK,6.322228
CB4X2T,3.4359436
4ECOLT,2.943651
NFCJ0C,14.362722
DNYZEC,4.251281
LJH6GV,9.356631
TMSC15,9.929031
3XQPFJ,4.5106483
JUHD1T,3.2429993
73UU84,2.2622957
2TW2JA,4.532981
DQOE6H,1.7148358
REWE63,8.21515
5YTU6F,6.0641923
D162ZF,73.02376
28FUGU,5.812786
HPR39V,2.6525621
T8G2RY,4.4055085
FPQRW7,11.424981
E9AQUP,3.0812109
K8WELO,6.146828
45J5J8,62.897335
FLQKGC,6.0691977
J8YUAX,4.477103
5052H3,4.4523573
2Y2LO3,18.758629
AIOL3M,7.295236
P3VR3D,1.8466178
QA7UCN,3.2338674
