ID,Price
INQ0D6,3.2031803
S7ZJIY,9.408562
CZ59WU,10.583427
P6II8S,8.655153
50OX2V,5.6307096
3KZ1BG,19.457966
SJG0FF,2.4640827
S6Z1K3,2.2315505
S5Z4YC,6.2849016
L4EW07,3.8928256
EIS22D,10.877764
7HZZLE,2.2639487
X3PR4W,4.792023
S0SQ2V,4.431462
DTXL89,16.149557
60LWOL,6.1433163
56JCHS,24.668873
JQ8AL9,6.809292
NCP7E1,2.4033587
DF87AU,4.5741305
2P7SAD,10.934101
5OANZ9,2.0231698
RYIVS5,3.1998916
EOSI3F,9.687044
6I9V5T,4.3630853
0YVCAP,5.0090413
MEFNIB,10.121991
BTIZSX,35.53044
TKDA98,23.469315
7YN56Y,17.785875
VFJ3N8,6.840728
4XA3Q6,19.450426
L8QZG9,2.8709252
QULMX3,8.432767
BVHUOW,5.432759
D4FD4D,3.0074031
H1US62,3.5594115
MEBEW6,7.0739193
EZWHXM,8.639715
C7MXZK,3.1825166
XDDRE9,5.998567
M6C968,6.108927
AL6JWU,5.0179787
UCUJBO,7.194994
63J5SD,6.804737
O9S49G,7.756794
F5XUV9,10.827773
KAXCHY,2.148033
PEHQ5I,6.409057
JQZEIZ,6.8764243
JCJ931,17.36249
P75OON,2.6545093
FJWKD1,22.96971
6EJYAW,2.1095796
KFRSXJ,29.49031
DZTA13,28.046518
LZOGW2,4.36166
RQQIPG,4.5437317
N781SK,2.86565
7EQ8NM,6.3704367
MEPSFD,3.6626816
1M5VMS,6.951973
I3O8UQ,3.661944
QVQPUW,2.8592727
ND2S2A,3.7177877
AHW56B,3.2768319
2TQD0R,7.6799664
CRL5SY,3.350318
BX6VUS,6.8435793
L28PTL,6.3963337
3YO382,6.768032
DJMVKO,3.7697396
TCY7UW,10.883531
48PZ8K,5.3653507
3CCRD9,7.913606
BH193T,41.458282
H6YJLH,51.96175
AV2EB0,47.301594
BSESS1,6.5218225
QW3RQK,2.188046
ILLXO3,37.36797
G70MFH,10.786707
NA745I,5.2401214
MX6RKN,2.7225819
Z4ZBOF,5.917244
BFYZTS,3.5708795
SKT8ZI,9.686804
N2VTF3,1.4831833
TDKDGV,21.231264
DGAMJU,29.278837
Z5BI6D,2.4185128
AUTVAY,4.9158564
EU6PPE,3.3190582
LZ4J7U,2.0486965
D9PBJ7,3.4870133
Y6YYI5,31.515158
LU9SD7,6.513714
XLQFZG,11.697189
7D98UD,10.290188
2DXIR1,4.8865256
232MVG,6.4446836
H3RIDN,10.87113
DCXR8C,6.86804
B3KW5V,20.319168
3L0QEL,0.6802529
6CY41Z,17.513437
EXDYX9,4.330863
85I3ZC,1.6840305
83SVRG,22.287186
8L817C,21.135513
FK3VNH,3.8461084
EBFHH1,2.1565397
O81JLH,14.080306
ODMMYI,10.023611
59LMMC,12.032748
G6L5YB,10.2247925
FJ0266,3.0759716
NUKURI,7.669503
VW94OD,2.6146615
SFYWSY,2.0888746
TE4N4B,51.318836
QC4B11,2.393307
SN2N27,5.9759336
Z9A5G0,3.7072763
00AEG0,12.396042
QFAN0G,3.0507326
UOBOEH,4.4126964
KB5HFG,6.0245523
7JZ5OC,4.5381117
VP4QXB,9.754472
N6ZUS6,3.092898
L996XG,20.67701
YWK9RX,17.569708
LP7ME7,1.5718083
K2G53Z,27.552408
YGNO5I,8.8569565
FXQLJQ,7.7105055
DDZBRS,13.477756
7OBR4A,29.968588
QBK1R9,4.5642853
MUKKNM,3.433086
PSBIVW,2.7138815
9E5LAY,3.2945154
XCWDBQ,8.465384
DEIV37,39.619305
33W8I8,8.578107
8OMK0J,23.074612
03FSB8,3.195516
A826O3,3.028494
QPB4Q8,31.163948
K5UVCS,5.0222874
ZF6FKU,1.2067096
1A64DC,7.1239824
YHYFEC,2.4203463
A7SQQD,3.2089007
HDAD51,7.923679
S2LT2L,9.2372875
D0G1WS,27.648138
TGT64K,16.384092
XEVFVM,2.4351976
X1PM2R,8.558963
WETQ3T,7.3814516
WAHGNN,4.855694
YR1I9L,29.51497
AIPQXE,2.6653671
RLR9VW,5.4237447
UWOPZP,3.2304945
3MXWPU,6.7356777
DNZODR,5.7885633
RBHFLG,21.324118
4U90TN,5.7772207
B5LBEC,2.5568662
23C7LO,18.727413
X8UWLS,8.23663
O3C306,7.610632
Q92FMX,4.260505
Z0ZPR5,18.818695
RVD1GE,8.3753
0N0PVV,20.33669
O4TYGV,6.911962
26AP41,3.1992257
0AVGLM,25.926376
NDXO0U,7.258841
YKPPVX,5.36759
CVMMSS,3.2464695
PSZ9OR,6.7313466
960JC4,31.007166
ZWVN5Z,6.704329
JZL55F,5.4767976
AN1CJ5,18.285452
IGS2JC,44.634594
DJY46D,6.704715
RTJFCA,7.3102946
0EPI0E,2.394567
BTNQ05,7.936002
4V1FYO,10.1686735
QBQGCN,5.896825
57NLZ6,27.465284
S30I8Q,5.2176533
TN1JJW,4.320084
YIXS05,8.439656
QQAHDV,18.672394
QAUKWK,2.1226199
QJGX1H,5.575123
E8B98X,3.593255
QL007O,6.771765
UXFXDR,29.230999
V02WAV,2.4808729
J5EYZK,6.466688
CB4X2T,4.0655065
4ECOLT,2.509552
NFCJ0C,13.0793085
DNYZEC,3.874587
LJH6GV,8.879827
TMSC15,10.756769
3XQPFJ,4.1053357
JUHD1T,3.5361261
73UU84,4.5266895
2TW2JA,4.2790403
DQOE6H,1.8261265
REWE63,8.644194
5YTU6F,6.4570494
D162ZF,57.34387
28FUGU,6.110916
HPR39V,2.6111767
T8G2RY,4.721888
FPQRW7,11.530636
E9AQUP,3.1724763
K8WELO,6.376856
45J5J8,79.396835
FLQKGC,6.6460137
J8YUAX,5.048797
5052H3,4.11046
2Y2LO3,13.616783
AIOL3M,6.3179684
P3VR3D,1.8948784
QA7UCN,3.7242503
UX88P7,5.8134336
JBZFPH,7.268572
7H5R1J,26.020739
R3VIVB,6.246031
OC6M2I,11.680807
ND8W1Y,7.73958
1MDNAT,7.0426316
ZV34Z5,4.968691
P0P67H,7.3366346
9PM64T,23.85074
VB3QK0,3.6535943
BHDS6O,4.633086
KCPIMH,8.511778
T9DG23,11.833016
SOWGGL,5.2596226
UT7I3D,23.585669
0APX5G,2.911602
X2CQQ4,5.2684155
A0QRQO,5.8087616
JIX3SF,4.330269
4HJHCS,5.850341
IOVJNP,2.9752457
6O7PG2,14.0535755
G5FN85,6.8813624
BP70VH,4.0651684
AC15RL,6.08232
NWIEPW,6.126488
EFT3TB,2.273833
YG8EKW,4.609419
XJ0KYQ,7.8299594
GUZC5N,6.739161
9KV3WT,20.091494
7X6REU,8.705935
YIYW7C,4.3846536
S8A2JQ,2.5133529
JWXYEX,4.4387403
672QSC,26.756727
A9YR49,2.9849703
JL3EP7,4.914127
WN4MSA,11.437241
FE85TS,24.780504
QYV3DY,8.302399
2NQFIT,10.246206
X55PIR,4.5259266
S789LE,3.4005141
FC4WFL,2.9792924
I98XGU,13.296154
QXRCNY,8.66608
KO9GPH,14.08292
OSS017,5.7782226
VIKAXN,10.433215
VCFBPK,4.348537
MA7MN6,26.489992
N93HPO,1.9602826
58UZRF,9.509157
827XKP,4.0157714
298JU5,34.306595
XUFJML,1.8566629
20U2NE,3.44929
CQ0AO6,8.63178
E1U0M8,0.7338985
TVFUKE,4.3568788
2JLPLV,13.19661
SLVEIU,4.765183
58UVU1,27.532728
32MH13,7.952187
YJTW1P,6.9199133
KHDNHZ,2.158223
B6BNHB,3.2649224
DG3EUC,6.3787365
8URDJZ,9.70578
ZV80PZ,4.589524
SMLBSV,2.7463632
HBRP63,5.47642
S607ZC,4.221418
T71IM5,8.968745
48AQL8,45.84207
R4MJG5,3.8757522
U9S8JI,6.1360946
OJTNWS,4.588924
O15SW4,46.32281
KD868N,1.5955677
AA4R89,12.054349
RLGDXU,3.8329387
U4NKNK,7.0989323
LUSTWM,11.761212
PR9CZC,15.115623
71OP6T,2.1717088
NBFI89,70.03323
46O1SV,21.782284
FGEAAA,9.69707
H6ZP4F,3.6326175
GPEWJK,5.7225
BIPGSK,1.5549382
EJE7H6,24.517078
EWSUF6,6.6333113
3RBC0E,4.271073
TP9CQT,3.6199155
FN6MSQ,7.2325916
F7O8IW,4.6280107
DXUJU0,6.0744896
Z5Q5LD,9.487617
63CTGB,4.0205865
HPBHJK,6.8114614
7HXY7C,19.72193
BRWCY5,3.3092754
NE0ZKB,2.235441
W6YN5I,10.642121
3P4RE8,7.309312
1SWN0R,12.352074
VUKLJA,3.2597477
UA04CE,4.6487646
NCYO2P,4.6820383
ZBM1GF,25.259743
WQ2T2R,10.414664
1IJMI0,6.7513003
OEE1EC,3.3167157
I87UC7,1.7050421
WS1F72,20.373013
0T9FDX,12.022368
2JD5WS,7.5853505
4ECDN6,3.857212
4VD4H3,47.0487
HANWKM,5.218843
85O6JK,6.3672423
GI9S4C,3.9524357
B6BMQ1,3.288001
3L1DK0,4.323183
JYOEAJ,4.06054
AQS333,3.1884804
BUXDG5,11.374874
78QBKB,7.511013
20BVN6,37.413334
VLI18Q,3.6825726
Z0O8TS,14.271162
YK0XS3,8.427212
7N6A9M,15.095165
2OJHU3,2.6234572
FJO00S,43.287968
W3W6LL,8.599451
CCP2V8,31.957449
3W3RYD,24.145771
XAVL6L,6.2648315
RCO51W,61.844784
19EPP8,6.557937
QBB7O0,1.0905051
U7EV91,6.7725635
P5QJEQ,7.5597143
W0OHTG,5.700678
GBU7BZ,4.2299995
VR6HUE,12.389537
F0M038,13.232021
N8ZVN9,6.725806
HCYSXM,9.38513
7LXII2,12.526749
3M6SCJ,2.4022143
H292OJ,8.491661
T1W3BL,2.506158
4GQJI2,3.308766
CZXNKA,12.327695
DEXK0Y,4.2763977
KHUI2T,9.764564
V6Y0BY,3.1424239
E4LV7S,3.968129
16PZDG,5.4125786
TBXM73,5.8527627
WS0KOO,32.411
2EDIZ7,10.617984
CB3C09,7.4263153
LVK3DX,4.6923556
PRTPMT,3.0771964
J6TRB6,2.2651057
HDWZ08,5.5082164
ZWK0P2,2.8259184
AJICGC,5.431758
VNZU90,1.9905967
C079PC,2.2381384
914R44,14.271384
3Y0RM2,23.06524
G6M5OW,12.427522
35L258,2.6251168
DU5EOS,4.72526
LB7YYF,3.7656653
DRQUNB,3.8224828
C2BRLE,7.138924
ZZY8IV,4.3601694
UTCHY9,3.798454
3UYKVB,2.6225767
QHIWXK,1.1852355
1WBHU8,5.212455
SRLL8B,6.57285
JMIFER,13.962493
6FH9L9,5.520697
JBBC6Z,6.051992
WPMGHE,4.332517
7NIPWW,2.0258965
OJUU67,3.23219
UVICN3,7.5477533
DMQKTJ,9.178901
IAOPOA,9.861331
A3QJ5M,2.8851438
DRDCWS,6.447798
NZQ9JL,3.425693
TI330O,24.621437
4ON92V,5.021967
YMUW00,4.9475055
QWA2Y3,3.2692995
2KK1G8,19.212383
RY05YA,6.9972444
DZTSNJ,5.380336
G5EYDZ,2.960788
ZAXF7F,4.0946403
AELOGO,1.0248845
7DLLR6,4.1340933
C2VOUT,2.8504682
WGH85M,16.097532
XQHNLI,3.0890772
GOI3MU,7.17529
08B2U1,12.747359
E2TROG,5.362537
X13DMY,9.518984
FDGTMV,3.6932483
FPMN73,25.593552
IJPIFY,9.907275
DL1Z7Y,38.92444
AGYAMY,7.48084
Q54Z5K,4.134151
WAC3VE,26.936262
G1K33D,5.123852
GY3ID5,50.889168
KCAYEP,8.059974
YHH3XO,3.8165286
404HD6,27.287569
VY6BW0,2.2232895
EGWEU4,1.740345
SYGBUF,6.3474717
9GWY6H,23.324503
DNBU97,3.498086
J1AWUW,3.8450837
7BZW7B,2.8754442
67IPBL,2.6889179
RK8KWP,5.9469733
Z6GBZI,2.588904
SJPHKT,6.8192053
OUQEV1,4.8172307
5SC65Z,4.938568
JB0YDR,9.290426
G829JQ,2.499792
Z4KIWV,9.377356
A98QUL,7.0472603
WAA636,2.5251067
LRB0BR,30.582415
6HH4EZ,1.760944
RDWK16,4.3037195
L22KGT,4.003873
4UWD7R,4.8265915
EJSSOL,7.811327
E62TQV,4.3491244
NF5V8A,3.3580375
WN12XH,3.2701397
YDFNHY,4.5432544
4NTIIG,5.6848106
E291X8,9.492816
PELGX4,21.005604
80HXCO,4.3831325
066IUH,36.938496
P9O5FP,3.6718998
K7Q146,8.730412
83OG3R,6.250632
WNIOCQ,1.0199609
9TIEHS,4.314099
U77EGN,8.077587
51JBIB,18.464775
BE3VHP,49.48
NOWE0V,4.772248
FJX9DB,5.2778444
0RRABJ,4.262893
ER1ZNB,8.20222
YAULWP,3.0563018
V5HO8D,11.952216
W8PQM1,2.7197766
VQ5ZSU,36.482735
J3UGAI,10.18287
20UK66,2.3653216
0BMOSH,2.3814957
CAJ9PO,4.980288
RY2MZG,2.622603
W7ME8M,4.5241365
4HFDPI,4.481369
IF3BB8,7.0350995
Z6C9WZ,5.5392137
D81K2N,31.733976
Z8W1ZW,6.4371934
0R7HKQ,6.3121066
JZFJVS,4.0582914
181PTL,3.9758105
1BOJPL,4.295198
SWQ5JG,29.302185
6JJCQO,6.5043163
CK8TM5,2.3917012
C6GK80,10.053542
HDV1QD,16.109526
2A5A76,4.361047
U7OXIX,3.037219
FQRVQG,2.8104978
980LIH,12.6394005
ELRV70,10.715016
DBVWXY,3.7581341
OR993E,20.385796
GOY86H,5.526912
5NSUT4,1.1665012
UNKG2L,26.277514
8UFAI5,3.8372946
9CKLIB,2.7385607
NEMVGS,50.5862
9ICEA8,3.823877
B0SOF3,7.594044
WXFPMB,14.292025
VP20S2,22.35527
PZ0UWW,8.32325
KFGI9B,8.249591
03A5SR,19.218336
WSCPPA,11.640923
46GKOW,25.42899
V56DRF,39.62461
KDZ0D1,2.9538293
WN8L3K,36.063007
HGPCGZ,3.4495814
QAH0BY,2.5667918
T8XBS9,2.791564
MOHQSU,63.618664
0DVSOT,5.969116
0KC37E,0.99268657
4OWNQE,7.2780914
2MY4OM,7.2063184
B3SC3G,4.0103545
ZDOIAT,3.6718194
8BAXS5,13.996582
O9UO5F,6.0804014
A2UEE7,5.2313704
WA5MYO,4.51366
VITD5D,1.4625782
3XO7AI,3.0382972
48OSLB,10.614998
M4NBR7,17.025795
NA3SWD,30.612135
KFUKZS,4.613137
LHHFKW,56.31028
VHBOAR,20.631313
TJBNJM,2.5113816
ZZ1SNP,3.863255
B7KSW6,1.3083551
C1A724,4.170805
9CYGYQ,11.268585
HY8LNY,22.621212
GG8KLY,5.3543134
WI323K,3.1649928
P2KCUI,18.246277
9G1Q1R,3.643001
SBJEDE,5.947169
IH6CVU,7.343976
S8KBD8,3.1673667
RX6RYS,10.184593
MUB08R,2.5117626
JK0WM6,5.502476
IRUTEU,5.148223
0XV6M8,5.3546476
U0C0GX,5.487349
5C54B9,2.1263106
1VMJ9O,2.2562923
WNUC0S,2.9684806
L778QU,2.689778
XHDHRD,3.7999685
SSLRM6,2.4027753
0RWLBS,3.696312
3NGOD9,8.017667
2J1KG4,15.543466
V58ZHA,18.423674
6XNPY2,2.5202146
PKR2EP,17.740133
R09TL5,10.487994
JVBBWZ,3.4909408
OVHB8S,5.199196
HZHCD2,4.5608883
NUOUU1,2.1952047
8IZLGA,15.3089485
RUUBT7,39.29961
IFH4GI,2.8259494
C1A6H1,12.261965
Y45DTV,2.9598043
QQTRMY,17.248524
FN57ZV,6.433804
86NS3S,1.2729276
LHXTSP,5.47324
PMF0XV,16.65418
V871B7,3.2033772
N1XFSH,9.165407
Y6KPV9,2.670448
KF280H,2.9131706
ZVDRJU,5.720244
60K36H,0.731707
FXTYC4,9.231661
RZNBZT,1.6043901
CI2A53,1.5917023
BYVASZ,2.7364268
U6S58H,5.5033307
HTWWXG,5.4218664
NDZI96,4.764409
E7W9GJ,4.276561
3VPZKJ,7.9679484
P41W9P,6.150257
H6BV3R,2.5923495
8QHHHO,5.8336606
021XW3,22.856117
LAJOBW,5.787402
6EP34E,2.284273
V2A0PA,2.9473915
4TEAG0,2.8872306
BT5Y1R,3.8331888
GZY3ZF,4.9372697
WVAGEZ,6.2943244
ZJINO1,1.8640858
GOK19V,1.7424741
4XM6EF,3.7599335
NM0IBQ,61.876526
5TK5DH,5.740173
LH6YH4,1.079633
QMWT29,3.9291975
N8G8B8,5.495795
P4FS83,6.0134706
X248TJ,4.2327056
4LML70,11.352519
1CPROG,22.81556
E66TVG,10.340923
MAFSR5,4.257922
UVVDHX,4.6348667
UGZ55V,33.132763
08URN8,8.000129
TI2G5S,11.17464
HKSXNJ,9.484118
Z0AHVP,14.942757
JXJXXR,3.79792
Y2P68M,3.4982693
K40H58,3.6768947
QHPDQA,2.4649851
X3XPOB,2.265689
AP6G15,4.3901544
9QLS3Q,6.8931794
2L0VJS,2.7420452
PKRMAR,10.934098
G9OZ5N,6.1415296
XT2U5S,6.8607554
RU09CA,5.369235
3GEJMM,1.3926455
CSZZR8,17.337864
U3S96X,5.705702
RQ8RXU,2.7119684
DPP5TP,7.5693913
M1ICQW,6.355025
T91T1A,3.264965
4PWYO2,1.359946
DTFNWG,14.6636095
QQC4ZU,13.130377
B925K9,4.8934073
R31LI3,2.4964159
EYVA9O,9.536104
7GZIW2,6.2528486
CRPP96,5.1746473
NJI495,2.4904587
RA2VZ8,5.0388775
3VDFLV,20.403603
VX62FE,2.4046454
LKBWNG,13.026432
HHUOE1,8.116312
AMIZR6,1.4653964
D2GIR5,4.351693
8NAN5H,5.974172
SL0NK3,4.977111
VSKK6W,3.473365
GPG34Q,5.6499515
YVUQYK,11.580106
JMVP5V,22.324097
93GEH5,19.259157
P3ZX7M,14.43928
Y94L8A,3.1542394
4FO868,27.814684
