ID,Price
INQ0D6,3.1337733
S7ZJIY,7.8884892
CZ59WU,10.808472
P6II8S,7.5773425
50OX2V,5.347441
3KZ1BG,17.411488
SJG0FF,2.8259819
S6Z1K3,2.7452025
S5Z4YC,6.4727817
L4EW07,3.8752537
EIS22D,11.25337
7HZZLE,2.3096879
X3PR4W,4.8872805
S0SQ2V,4.3073335
DTXL89,17.547
60LWOL,5.9769454
56JCHS,22.250937
JQ8AL9,6.7111673
NCP7E1,2.4116924
DF87AU,4.4364276
2P7SAD,28.651785
5OANZ9,1.6357064
RYIVS5,4.053821
EOSI3F,9.52939
6I9V5T,4.2622447
0YVCAP,5.5901527
MEFNIB,10.007344
BTIZSX,48.248398
TKDA98,23.272202
7YN56Y,15.564458
VFJ3N8,6.8397083
4XA3Q6,22.287704
L8QZG9,3.1463628
QULMX3,9.986844
BVHUOW,4.930915
D4FD4D,2.884437
H1US62,2.604091
MEBEW6,5.9982038
EZWHXM,7.6039357
C7MXZK,3.158131
XDDRE9,8.022679
M6C968,6.555317
AL6JWU,4.5174265
UCUJBO,6.5265336
63J5SD,6.557208
O9S49G,7.4459186
F5XUV9,10.39193
KAXCHY,2.6721992
PEHQ5I,6.4805946
JQZEIZ,6.7847624
JCJ931,16.589563
P75OON,3.0495594
FJWKD1,21.147446
6EJYAW,2.3164494
KFRSXJ,35.623714
DZTA13,30.524393
LZOGW2,3.7887058
RQQIPG,4.381585
N781SK,2.8766208
7EQ8NM,6.7331142
MEPSFD,3.183858
1M5VMS,6.9593763
I3O8UQ,3.480375
QVQPUW,2.1283119
ND2S2A,3.764222
AHW56B,3.2061455
2TQD0R,8.689605
CRL5SY,3.3598807
BX6VUS,6.8128395
L28PTL,6.0260687
3YO382,6.9327693
DJMVKO,3.2719982
TCY7UW,10.214837
48PZ8K,5.7201147
3CCRD9,7.173474
BH193T,39.247547
H6YJLH,36.316288
AV2EB0,49.390076
BSESS1,5.9699397
QW3RQK,2.1788085
ILLXO3,39.421047
G70MFH,11.456205
NA745I,4.8673806
MX6RKN,3.0112948
Z4ZBOF,7.926102
BFYZTS,3.4079149
SKT8ZI,9.379037
N2VTF3,2.2417934
TDKDGV,18.592762
DGAMJU,31.9096
Z5BI6D,2.127376
AUTVAY,5.212601
EU6PPE,3.076844
LZ4J7U,2.2676325
D9PBJ7,3.1829975
Y6YYI5,28.949583
LU9SD7,6.923091
XLQFZG,10.804713
7D98UD,17.159334
2DXIR1,5.081418
232MVG,6.478841
H3RIDN,10.239355
DCXR8C,6.6509476
B3KW5V,20.368214
3L0QEL,0.5912797
6CY41Z,18.927011
EXDYX9,4.7703047
85I3ZC,1.8730221
83SVRG,19.634521
8L817C,15.509388
FK3VNH,3.8425195
EBFHH1,2.2210362
O81JLH,15.100591
ODMMYI,9.275884
59LMMC,11.19282
G6L5YB,8.031418
FJ0266,3.219811
NUKURI,7.4044566
VW94OD,2.9810781
SFYWSY,2.0831132
TE4N4B,51.342606
QC4B11,2.3916152
SN2N27,5.168145
Z9A5G0,3.9831116
00AEG0,10.420522
QFAN0G,3.355486
UOBOEH,4.105326
KB5HFG,6.4149227
7JZ5OC,4.6249833
VP4QXB,8.924676
N6ZUS6,3.364025
L996XG,17.90805
YWK9RX,15.02723
LP7ME7,1.692723
K2G53Z,26.465473
YGNO5I,7.54327
FXQLJQ,7.800695
DDZBRS,14.158281
7OBR4A,30.481558
QBK1R9,3.8740141
MUKKNM,3.3023922
PSBIVW,2.3378873
9E5LAY,3.0890756
XCWDBQ,8.359487
DEIV37,35.597248
33W8I8,12.692097
8OMK0J,19.385435
03FSB8,3.299611
A826O3,2.7349226
QPB4Q8,27.682154
K5UVCS,5.347986
ZF6FKU,0.8739883
1A64DC,7.4638677
YHYFEC,2.0985515
A7SQQD,3.458503
HDAD51,7.858453
S2LT2L,9.034759
D0G1WS,29.042036
TGT64K,17.760395
XEVFVM,2.3259692
X1PM2R,8.098543
WETQ3T,7.497663
WAHGNN,4.425239
YR1I9L,32.517242
AIPQXE,2.4497933
RLR9VW,5.5991735
UWOPZP,2.6972096
3MXWPU,7.0008664
DNZODR,5.833245
RBHFLG,20.168453
4U90TN,5.7413797
B5LBEC,3.0229933
23C7LO,17.58265
X8UWLS,8.422106
O3C306,7.3506136
Q92FMX,4.2504725
Z0ZPR5,21.806913
RVD1GE,7.943806
0N0PVV,19.536022
O4TYGV,6.630167
26AP41,3.2235553
0AVGLM,40.367546
NDXO0U,6.851401
YKPPVX,5.4979477
CVMMSS,3.05245
PSZ9OR,6.3903093
960JC4,33.165554
ZWVN5Z,6.005792
JZL55F,6.0483947
AN1CJ5,16.58714
IGS2JC,37.51942
DJY46D,7.717343
RTJFCA,7.9973187
0EPI0E,2.4766104
BTNQ05,3.495669
4V1FYO,12.5638
QBQGCN,5.6289163
57NLZ6,31.613556
S30I8Q,4.8336835
TN1JJW,5.2723913
YIXS05,8.301484
QQAHDV,16.200844
QAUKWK,2.12953
QJGX1H,5.520264
E8B98X,4.245485
QL007O,6.353469
UXFXDR,25.103792
V02WAV,2.2457879
J5EYZK,5.932606
CB4X2T,3.6832547
4ECOLT,3.2470913
