ID,Price
INQ0D6,3.2643838
S7ZJIY,9.156637
CZ59WU,8.672109
P6II8S,8.361825
50OX2V,5.5364704
3KZ1BG,17.220453
SJG0FF,2.6567214
S6Z1K3,2.7509904
S5Z4YC,6.209175
L4EW07,3.95446
EIS22D,10.64601
7HZZLE,2.0255435
X3PR4W,4.7379875
S0SQ2V,3.804893
DTXL89,15.187056
60LWOL,5.711846
56JCHS,23.393114
JQ8AL9,6.3028116
NCP7E1,2.6345012
DF87AU,4.842644
2P7SAD,16.845882
5OANZ9,1.9200097
RYIVS5,3.5666373
EOSI3F,9.472195
6I9V5T,4.3467813
0YVCAP,5.013861
MEFNIB,10.001491
BTIZSX,51.67516
TKDA98,27.310888
7YN56Y,17.50871
VFJ3N8,6.787978
4XA3Q6,21.231363
L8QZG9,2.8811376
QULMX3,8.629119
BVHUOW,5.229097
D4FD4D,2.974099
H1US62,3.2119272
MEBEW6,4.8534684
EZWHXM,8.266797
C7MXZK,3.5346675
XDDRE9,5.647626
M6C968,5.8756933
AL6JWU,5.0990944
UCUJBO,7.1250596
63J5SD,6.95664
O9S49G,7.801847
F5XUV9,10.831753
KAXCHY,2.4196882
PEHQ5I,5.636368
JQZEIZ,6.2796392
JCJ931,16.19911
P75OON,3.4475539
FJWKD1,19.757126
6EJYAW,2.17966
KFRSXJ,28.485617
DZTA13,32.956158
LZOGW2,3.7027981
RQQIPG,4.6295366
N781SK,2.8305166
7EQ8NM,6.5251803
MEPSFD,3.5125473
1M5VMS,6.9663014
I3O8UQ,3.8268816
QVQPUW,2.712197
ND2S2A,3.7639463
AHW56B,3.4067852
2TQD0R,8.647137
CRL5SY,3.4097402
BX6VUS,6.8180456
L28PTL,6.0555167
3YO382,6.721523
DJMVKO,3.5983129
TCY7UW,10.238647
48PZ8K,5.7434936
3CCRD9,7.190062
BH193T,33.281937
H6YJLH,54.255173
AV2EB0,46.603508
BSESS1,5.748807
QW3RQK,2.1049497
ILLXO3,39.90995
G70MFH,10.950535
NA745I,4.8147035
MX6RKN,3.0493624
Z4ZBOF,6.635095
BFYZTS,3.642156
SKT8ZI,8.622016
N2VTF3,1.2163552
TDKDGV,18.126059
DGAMJU,29.08549
Z5BI6D,2.3321407
AUTVAY,5.1460714
EU6PPE,3.1325126
LZ4J7U,2.1306002
D9PBJ7,3.237962
Y6YYI5,29.083775
LU9SD7,6.182346
XLQFZG,11.614561
7D98UD,9.020139
2DXIR1,5.0033336
232MVG,6.110753
H3RIDN,11.05536
DCXR8C,6.7798686
B3KW5V,21.665855
3L0QEL,0.49807325
6CY41Z,19.047062
EXDYX9,4.4426103
85I3ZC,1.9243077
83SVRG,19.94895
8L817C,16.3002
FK3VNH,3.9526298
EBFHH1,1.6867876
O81JLH,13.318159
ODMMYI,9.924298
59LMMC,11.20992
G6L5YB,9.723594
FJ0266,3.342123
NUKURI,7.192306
VW94OD,2.9878995
SFYWSY,1.8382759
TE4N4B,48.795216
QC4B11,2.4939568
SN2N27,5.94316
Z9A5G0,3.3726625
00AEG0,8.574548
QFAN0G,3.6111853
UOBOEH,4.594637
KB5HFG,6.4256415
7JZ5OC,4.4483385
VP4QXB,9.120608
N6ZUS6,3.265695
L996XG,22.72598
YWK9RX,14.375384
LP7ME7,1.4982549
K2G53Z,27.796156
YGNO5I,8.683904
FXQLJQ,8.105486
DDZBRS,15.013319
7OBR4A,26.26592
QBK1R9,3.8467498
MUKKNM,3.291215
PSBIVW,2.523622
9E5LAY,3.2130551
XCWDBQ,8.136483
DEIV37,36.153187
33W8I8,11.373338
8OMK0J,25.420988
03FSB8,3.47458
A826O3,2.7932954
QPB4Q8,31.938753
K5UVCS,5.726752
ZF6FKU,1.4431561
1A64DC,7.468539
YHYFEC,1.9263649
A7SQQD,3.1606858
HDAD51,7.9527035
S2LT2L,9.037081
D0G1WS,28.319086
TGT64K,16.596325
XEVFVM,2.2556145
X1PM2R,8.118912
WETQ3T,7.839059
WAHGNN,4.629423
YR1I9L,29.73109
AIPQXE,2.661067
RLR9VW,5.6827245
UWOPZP,3.1760492
3MXWPU,6.6431613
DNZODR,6.0702
RBHFLG,22.047949
4U90TN,5.2319326
B5LBEC,2.8615394
23C7LO,18.3533
X8UWLS,8.472693
O3C306,7.3153048
Q92FMX,4.277469
Z0ZPR5,21.337023
RVD1GE,7.7629757
0N0PVV,19.37232
O4TYGV,6.287466
26AP41,3.1845047
0AVGLM,20.76416
NDXO0U,7.291525
YKPPVX,4.723122
CVMMSS,3.1170864
PSZ9OR,5.9346013
960JC4,32.794273
ZWVN5Z,6.759508
JZL55F,5.579478
AN1CJ5,18.018482
IGS2JC,39.29688
DJY46D,7.3339815
RTJFCA,8.153033
0EPI0E,2.2113197
BTNQ05,7.331512
4V1FYO,11.7587
QBQGCN,5.799836
57NLZ6,29.066767
S30I8Q,5.5569525
TN1JJW,5.6728835
YIXS05,7.788204
QQAHDV,17.323774
QAUKWK,2.114483
QJGX1H,5.5468593
E8B98X,3.8572161
QL007O,6.3126583
UXFXDR,30.2858
V02WAV,2.543222
J5EYZK,6.16029
CB4X2T,3.833757
4ECOLT,2.535011
NFCJ0C,13.934918
DNYZEC,3.6759603
LJH6GV,8.418423
TMSC15,10.639215
3XQPFJ,4.1986866
JUHD1T,3.0846
73UU84,4.8023887
2TW2JA,4.5945387
DQOE6H,1.6358956
REWE63,7.8387575
5YTU6F,6.254859
D162ZF,66.30048
28FUGU,5.766358
HPR39V,2.5027437
T8G2RY,4.5620623
FPQRW7,10.348383
E9AQUP,3.0199442
K8WELO,5.50398
45J5J8,61.916595
FLQKGC,6.341874
J8YUAX,4.923446
5052H3,3.9844365
2Y2LO3,19.234549
AIOL3M,6.281304
P3VR3D,1.7030629
QA7UCN,3.482181
UX88P7,5.5201974
JBZFPH,7.4178715
7H5R1J,26.872486
R3VIVB,6.0758963
OC6M2I,11.562823
ND8W1Y,8.458149
1MDNAT,6.9613404
ZV34Z5,4.9753046
P0P67H,6.0432706
9PM64T,24.91475
VB3QK0,3.2748888
BHDS6O,4.288014
KCPIMH,8.83121
T9DG23,12.988553
SOWGGL,5.689068
UT7I3D,25.930387
0APX5G,2.805122
X2CQQ4,5.1909213
A0QRQO,5.446921
JIX3SF,4.457373
4HJHCS,6.7699604
IOVJNP,2.817207
6O7PG2,15.149929
G5FN85,6.858417
BP70VH,3.8980231
AC15RL,6.2337036
NWIEPW,6.5728464
EFT3TB,1.9739139
YG8EKW,3.6445334
XJ0KYQ,7.623995
GUZC5N,7.376761
9KV3WT,20.04606
7X6REU,8.963904
YIYW7C,4.098297
S8A2JQ,2.6779466
JWXYEX,4.3144617
672QSC,25.81296
A9YR49,2.7323358
JL3EP7,4.662951
WN4MSA,10.882499
FE85TS,25.334032
QYV3DY,8.393345
2NQFIT,10.778518
X55PIR,4.204104
S789LE,3.478759
FC4WFL,2.5807095
I98XGU,13.767462
QXRCNY,7.921071
KO9GPH,15.610512
OSS017,5.7843094
VIKAXN,9.758636
VCFBPK,4.290188
MA7MN6,27.140865
N93HPO,1.9830408
58UZRF,9.476542
827XKP,3.983272
298JU5,41.964626
XUFJML,1.6643829
20U2NE,3.4416828
CQ0AO6,8.56736
E1U0M8,0.5283936
TVFUKE,3.9636388
2JLPLV,17.891726
SLVEIU,4.611137
58UVU1,24.675287
32MH13,7.5884438
YJTW1P,6.621907
KHDNHZ,2.4486015
B6BNHB,3.378505
DG3EUC,5.804041
8URDJZ,10.2229595
ZV80PZ,4.6074085
SMLBSV,2.8480163
HBRP63,4.9576144
S607ZC,4.370847
T71IM5,9.077909
48AQL8,49.24874
R4MJG5,3.9731212
U9S8JI,5.573592
OJTNWS,4.825136
O15SW4,58.524704
KD868N,2.0028882
AA4R89,10.516814
RLGDXU,3.7611628
U4NKNK,6.5821958
LUSTWM,12.220129
PR9CZC,16.732166
71OP6T,1.7878022
NBFI89,74.80242
46O1SV,17.643251
FGEAAA,10.217005
H6ZP4F,3.8224006
GPEWJK,5.7470326
BIPGSK,1.7731566
EJE7H6,20.311071
EWSUF6,6.2888727
3RBC0E,4.4678617
TP9CQT,3.4394774
FN6MSQ,7.1795754
F7O8IW,4.552966
DXUJU0,7.0679984
Z5Q5LD,9.118153
63CTGB,3.6767817
HPBHJK,6.375914
7HXY7C,20.274683
BRWCY5,3.074984
NE0ZKB,2.3006902
W6YN5I,12.061058
3P4RE8,7.4535046
1SWN0R,10.4704075
VUKLJA,3.366548
UA04CE,3.9965806
NCYO2P,4.6066513
ZBM1GF,23.846254
WQ2T2R,9.335011
1IJMI0,6.7282066
OEE1EC,3.3695838
I87UC7,1.6476657
WS1F72,17.704561
0T9FDX,11.65745
2JD5WS,7.409635
4ECDN6,3.6041849
4VD4H3,47.164494
HANWKM,4.854085
85O6JK,6.0825987
GI9S4C,4.4819236
B6BMQ1,3.501717
3L1DK0,4.391242
JYOEAJ,4.117694
AQS333,3.2390504
BUXDG5,13.373965
78QBKB,7.07196
20BVN6,36.37015
VLI18Q,3.6433508
Z0O8TS,14.969904
YK0XS3,8.316149
7N6A9M,17.875864
2OJHU3,2.44037
FJO00S,43.785286
W3W6LL,8.423814
CCP2V8,34.31247
3W3RYD,25.92748
XAVL6L,6.1974874
RCO51W,56.899303
19EPP8,6.4669127
QBB7O0,1.1450047
U7EV91,6.9877033
P5QJEQ,8.830561
W0OHTG,5.529137
GBU7BZ,3.4307418
VR6HUE,12.754323
F0M038,13.04568
N8ZVN9,6.177742
HCYSXM,6.221071
7LXII2,13.220594
3M6SCJ,2.4391112
H292OJ,8.456524
T1W3BL,2.5943213
4GQJI2,3.2772403
CZXNKA,11.934747
DEXK0Y,4.5706444
KHUI2T,9.764625
V6Y0BY,2.9656303
E4LV7S,3.4815166
16PZDG,4.7864757
TBXM73,5.1492286
WS0KOO,32.879414
2EDIZ7,12.343576
CB3C09,5.2185636
LVK3DX,4.448688
PRTPMT,2.9042196
J6TRB6,2.3583384
HDWZ08,6.084601
ZWK0P2,2.6141603
AJICGC,5.791852
VNZU90,2.0138097
C079PC,2.1140485
914R44,13.998734
3Y0RM2,23.3858
G6M5OW,13.678159
35L258,2.778954
DU5EOS,3.805553
LB7YYF,4.3710947
DRQUNB,3.8326836
C2BRLE,7.1764245
ZZY8IV,4.1698656
UTCHY9,3.5455434
3UYKVB,2.5680285
QHIWXK,1.0772454
1WBHU8,4.563727
SRLL8B,6.562744
JMIFER,13.797846
6FH9L9,5.2306886
JBBC6Z,5.968355
WPMGHE,3.9169009
7NIPWW,2.1269002
OJUU67,3.0634394
UVICN3,6.1410923
DMQKTJ,8.79698
IAOPOA,9.814025
A3QJ5M,3.0967634
DRDCWS,6.5094833
NZQ9JL,3.4192953
TI330O,25.925451
4ON92V,5.027462
YMUW00,4.7127767
QWA2Y3,2.68826
2KK1G8,19.024105
RY05YA,6.8432126
DZTSNJ,4.8990445
G5EYDZ,2.7961006
ZAXF7F,4.062214
AELOGO,0.9680026
7DLLR6,3.8837426
C2VOUT,3.0242085
WGH85M,14.710697
XQHNLI,3.2596745
GOI3MU,6.745821
08B2U1,11.546932
E2TROG,5.6147223
X13DMY,27.070814
FDGTMV,3.4071658
FPMN73,24.860762
IJPIFY,9.748819
DL1Z7Y,39.017906
AGYAMY,8.3406105
Q54Z5K,3.6760685
WAC3VE,27.740784
G1K33D,4.637252
GY3ID5,53.053524
KCAYEP,8.567271
YHH3XO,3.7954605
404HD6,20.107416
VY6BW0,2.1569169
EGWEU4,1.0337515
SYGBUF,6.8499494
9GWY6H,20.258615
DNBU97,3.2509763
J1AWUW,3.894581
7BZW7B,3.092551
67IPBL,2.2782722
RK8KWP,6.1455493
Z6GBZI,2.3315096
SJPHKT,7.3552175
OUQEV1,4.7691336
5SC65Z,4.951817
JB0YDR,9.7907915
G829JQ,2.355515
Z4KIWV,8.291053
A98QUL,6.963415
WAA636,2.1541421
LRB0BR,32.219448
6HH4EZ,1.66665
RDWK16,4.192509
L22KGT,3.8713224
4UWD7R,5.075406
EJSSOL,7.50154
E62TQV,4.063619
NF5V8A,3.252826
WN12XH,3.6222925
YDFNHY,3.8918505
4NTIIG,5.3356986
E291X8,8.897371
PELGX4,21.633665
80HXCO,4.313219
066IUH,41.182476
P9O5FP,3.8725863
K7Q146,8.235261
83OG3R,5.777479
WNIOCQ,1.0741402
9TIEHS,4.1698303
U77EGN,7.846153
51JBIB,18.634861
BE3VHP,47.793556
NOWE0V,4.7565575
FJX9DB,5.2393203
0RRABJ,4.3271813
ER1ZNB,8.203394
YAULWP,3.0173523
V5HO8D,12.408062
W8PQM1,2.9277408
VQ5ZSU,40.365112
J3UGAI,10.645322
20UK66,2.3517742
0BMOSH,2.2353685
CAJ9PO,4.2537093
RY2MZG,2.8064935
W7ME8M,4.076166
4HFDPI,4.73829
IF3BB8,7.141484
Z6C9WZ,6.414148
D81K2N,35.68637
Z8W1ZW,6.958211
0R7HKQ,5.8229513
JZFJVS,4.2586017
181PTL,3.2768292
1BOJPL,4.475288
SWQ5JG,29.025848
6JJCQO,6.295942
CK8TM5,2.8309286
C6GK80,9.688588
HDV1QD,16.64725
2A5A76,4.116707
U7OXIX,3.304065
FQRVQG,3.4938884
980LIH,12.579814
ELRV70,10.91115
DBVWXY,3.9085286
OR993E,20.892893
GOY86H,5.365852
5NSUT4,1.4816054
UNKG2L,25.46114
8UFAI5,3.758242
9CKLIB,2.928956
NEMVGS,48.79675
9ICEA8,3.28612
B0SOF3,6.958399
WXFPMB,14.233198
VP20S2,21.96717
PZ0UWW,7.340557
KFGI9B,8.207522
03A5SR,28.461063
WSCPPA,11.470543
46GKOW,28.352882
V56DRF,38.13473
KDZ0D1,2.7025611
WN8L3K,35.082287
HGPCGZ,3.5955796
QAH0BY,2.926577
T8XBS9,2.8694484
MOHQSU,63.904804
0DVSOT,5.8311243
0KC37E,0.9725319
4OWNQE,6.408833
2MY4OM,8.414968
B3SC3G,4.4401774
ZDOIAT,3.7962775
8BAXS5,13.293152
O9UO5F,5.5759397
A2UEE7,4.6427584
WA5MYO,4.425571
VITD5D,1.5383265
3XO7AI,3.0894244
48OSLB,10.718422
M4NBR7,17.317842
NA3SWD,28.211668
KFUKZS,4.445633
LHHFKW,61.11105
VHBOAR,19.675404
TJBNJM,2.7082386
ZZ1SNP,3.4849129
B7KSW6,1.3887023
C1A724,4.243686
9CYGYQ,13.072402
HY8LNY,21.213472
GG8KLY,4.861939
WI323K,2.8012452
P2KCUI,19.62245
9G1Q1R,3.586653
SBJEDE,7.94466
IH6CVU,7.6692224
S8KBD8,3.0161626
RX6RYS,8.459971
MUB08R,2.1856503
JK0WM6,5.731168
IRUTEU,5.0317345
0XV6M8,4.981339
U0C0GX,6.03319
5C54B9,2.1728318
1VMJ9O,1.8299327
WNUC0S,2.6770763
L778QU,3.1476681
XHDHRD,3.899779
SSLRM6,2.723301
0RWLBS,3.591825
3NGOD9,8.059598
2J1KG4,15.335329
V58ZHA,18.694254
6XNPY2,2.3027914
PKR2EP,15.150596
R09TL5,10.63553
JVBBWZ,3.715483
OVHB8S,5.347678
HZHCD2,4.4997716
NUOUU1,2.3958669
8IZLGA,17.181458
RUUBT7,38.696205
IFH4GI,2.6985085
C1A6H1,11.772077
Y45DTV,3.2794766
QQTRMY,19.899153
FN57ZV,6.269495
86NS3S,1.5135611
LHXTSP,5.500438
PMF0XV,14.770326
V871B7,3.6936646
N1XFSH,9.905923
Y6KPV9,2.4893627
KF280H,2.7482004
ZVDRJU,5.5076075
60K36H,0.53571075
FXTYC4,10.839589
RZNBZT,1.3800981
CI2A53,1.6373727
BYVASZ,3.0899715
U6S58H,5.329771
HTWWXG,5.4651036
NDZI96,4.8235483
E7W9GJ,4.106489
3VPZKJ,7.857412
P41W9P,6.826455
H6BV3R,2.522022
8QHHHO,6.1720905
021XW3,23.338594
LAJOBW,5.582364
6EP34E,2.2879474
V2A0PA,2.9730937
4TEAG0,3.4420311
BT5Y1R,2.9529138
GZY3ZF,4.75757
WVAGEZ,7.040427
ZJINO1,1.8385327
GOK19V,1.8014865
4XM6EF,4.66959
NM0IBQ,36.602818
5TK5DH,5.950455
LH6YH4,0.94054615
QMWT29,3.87317
N8G8B8,5.218761
P4FS83,5.639695
X248TJ,4.1474833
4LML70,10.748035
1CPROG,22.260477
E66TVG,10.883165
MAFSR5,5.171916
UVVDHX,4.8963594
UGZ55V,33.28024
08URN8,7.3195605
TI2G5S,11.689901
HKSXNJ,9.160543
Z0AHVP,21.955347
JXJXXR,3.8874311
Y2P68M,3.574017
K40H58,4.004838
QHPDQA,2.8475158
X3XPOB,1.4313471
AP6G15,4.06497
9QLS3Q,6.5205884
2L0VJS,2.6230884
PKRMAR,11.715084
G9OZ5N,6.297065
XT2U5S,7.0103655
RU09CA,5.042968
3GEJMM,1.4335517
CSZZR8,14.850526
U3S96X,5.5345488
RQ8RXU,2.777794
DPP5TP,6.8295403
M1ICQW,6.225543
T91T1A,3.1725807
4PWYO2,1.3194535
DTFNWG,14.342164
QQC4ZU,12.535869
B925K9,4.7947497
R31LI3,2.8136916
EYVA9O,9.429699
7GZIW2,6.0895634
CRPP96,4.0545807
NJI495,3.06954
RA2VZ8,5.3264136
3VDFLV,17.959988
VX62FE,2.4688213
LKBWNG,12.452365
HHUOE1,7.7354617
AMIZR6,1.5333251
D2GIR5,4.4724255
8NAN5H,6.2783427
SL0NK3,5.324401
VSKK6W,3.2466452
GPG34Q,5.7774105
YVUQYK,9.85231
JMVP5V,20.581484
93GEH5,18.979282
P3ZX7M,13.85156
Y94L8A,3.199862
4FO868,27.682228
WAV4C5,61.236217
6T7ZGH,3.338768
OUFKA2,0.8739778
8R1BG7,2.7585285
J7J33H,4.6766176
KADUQT,4.8904457
1VYDSQ,12.690427
U9VRSR,5.3979664
YLRYCC,5.4922066
CNF875,3.4694903
P8QPTX,19.625051
WXGSMR,17.364727
CCV6J7,6.7327533
L933C6,2.304467
BI4GF5,2.1300244
MTEZSU,33.82918
IYQJD1,26.106058
XUX7H3,5.4876933
9P2M6M,6.449044
KV7OF4,7.5248756
TBU0ND,2.201033
JK6XJG,6.28601
W5X55T,7.459178
Y3XYHE,3.519658
1UERV3,6.2786007
4RVP9X,2.6783507
T1IJ7M,6.035457
HKTBN0,5.075878
XJGAKI,17.969858
K94ZQY,7.896498
UTKHTU,6.3454504
8DEU8B,5.1845655
O6AHE2,7.1546783
C9JTX3,3.1525435
TTA7K7,2.1138918
021I0D,3.8519886
64BUY8,3.0227063
ZC5NG5,4.2358446
0CZCL3,21.006317
WT9ZGI,5.8780475
ZJFX2T,5.8768063
E0C9A3,6.623688
X894R3,1.0029415
UQJ2HB,6.128939
XSYFJG,1.9303336
2LGQGA,2.1677158
O2DX33,8.753362
O4PXF6,1.6821167
7KNNYT,4.443048
6TGQ56,12.803333
UP0LPR,3.967403
3NIBW0,6.8862534
5BZOP5,3.1007535
8CIS6L,2.8166387
E1XGJD,4.942797
3JGX91,9.652407
I2XIIP,27.409466
GP223K,0.8293276
JTNP68,5.062451
HN4QFL,2.6323643
RUYT5Z,24.689493
1HM7HL,21.387043
WN2O79,4.8673096
H0AKP2,19.127031
N7DFTV,4.257557
1SPP4Y,2.602901
E9QOGA,4.302019
EPZTGX,3.950551
913LS6,10.966782
YNA0Z7,2.4388363
YQMWTL,36.41662
NPW815,5.3788724
47MFLT,12.413021
13LREA,10.909364
OQF6Z3,2.4104152
NUUJOY,2.6094487
D5J0VN,5.832627
RLHCEM,2.746728
RSJ9UJ,5.1743975
XS08LL,1.4034209
JW1GLR,26.223505
Z159EI,7.925775
JO874S,5.455352
WKDDRT,5.4806576
YTB93H,2.5514164
36V73Y,6.729299
FI2KQP,8.955551
83MH41,7.1847057
TBRT41,24.547375
KPI1XS,22.687586
GB7HGQ,8.33284
G6D2GW,84.87946
FXMEPI,6.778813
JLXKKA,5.8656116
HSAKQ7,10.321102
GXWUPK,22.158035
YB039Z,5.7738433
N11VVD,37.08582
UVMS08,6.787978
1GI857,9.363082
ILXPCM,20.238194
KVKBCZ,5.640971
RHR9ZS,53.91062
287P93,8.922709
U4T5O2,3.7977242
4OU8ZW,6.9670463
RLLS06,5.456886
UBYJLD,3.8814297
1JXK9W,4.6496267
70JWCM,30.787271
56NKGE,5.113327
7NR8R5,2.805137
AZWAUX,3.036515
VA9WEA,7.949724
MTN68R,19.970633
1LZVN7,12.470236
DV75FM,4.137121
0CG58R,7.532161
4QZASA,2.7375095
24IP45,6.807667
427188,5.1999497
WOHY6C,5.927877
NSVTLR,3.7492654
TCQI8L,8.905797
JD51ZB,9.164808
2PNOUR,5.9542675
L5BBRD,34.851562
STHHMB,11.692685
QNC0MY,3.3479445
9T81ZT,15.641788
36I726,15.812887
9MFS5I,2.5620842
MCM9NI,51.41571
YI1GN7,7.023315
2MYBI7,2.3773398
PNMXEZ,4.0310903
39DJGO,17.01426
4TXOQW,7.464052
F8S93A,6.9324274
CKP1GP,10.519266
GZR6OP,2.5220327
32A47Y,2.875325
9HMIGZ,11.845154
D30S7F,31.675386
YR03L3,5.6896095
96NW5U,9.531119
NMG4FR,5.245249
K0KFZE,23.273817
103Q7E,5.8768506
T4BIWV,9.053983
5QOHFH,16.742653
Z6OKI8,7.8584785
F6LJCR,5.6674185
15HRSW,13.113536
