ID,Price
INQ0D6,3.0587318
S7ZJIY,10.586126
CZ59WU,9.621186
P6II8S,9.427275
50OX2V,6.101335
3KZ1BG,17.049997
SJG0FF,2.732734
S6Z1K3,2.6341166
S5Z4YC,6.1360264
L4EW07,3.753824
EIS22D,10.154314
7HZZLE,2.0760012
X3PR4W,4.9350924
S0SQ2V,3.9440818
DTXL89,17.92861
60LWOL,5.7681055
56JCHS,23.30794
JQ8AL9,6.622692
NCP7E1,3.0194023
DF87AU,4.6347766
2P7SAD,14.175386
5OANZ9,2.0076792
RYIVS5,3.6265259
EOSI3F,9.759954
6I9V5T,4.0797057
0YVCAP,5.0391107
MEFNIB,10.093668
BTIZSX,33.3457
TKDA98,23.896872
7YN56Y,21.850636
VFJ3N8,7.1911654
4XA3Q6,21.132046
L8QZG9,3.0196993
QULMX3,8.58987
BVHUOW,5.2303553
D4FD4D,3.0143847
H1US62,3.2547061
MEBEW6,4.604013
EZWHXM,8.076327
C7MXZK,3.3296957
XDDRE9,4.8661423
M6C968,6.6025043
AL6JWU,4.8225207
UCUJBO,6.666928
63J5SD,8.122942
O9S49G,7.8424563
F5XUV9,11.026717
KAXCHY,2.3967755
PEHQ5I,6.158415
JQZEIZ,6.4430223
JCJ931,16.50306
P75OON,2.6883476
FJWKD1,23.076754
6EJYAW,2.1026194
KFRSXJ,33.61659
DZTA13,31.742952
LZOGW2,3.4931576
RQQIPG,4.4863935
N781SK,2.6075735
7EQ8NM,6.7059216
MEPSFD,3.277779
1M5VMS,7.159774
I3O8UQ,4.023867
QVQPUW,2.4342396
ND2S2A,3.9357138
AHW56B,3.2860105
2TQD0R,8.513284
CRL5SY,3.4981065
BX6VUS,6.833323
L28PTL,5.475831
3YO382,7.22454
DJMVKO,3.7555306
TCY7UW,11.055926
48PZ8K,5.2566395
3CCRD9,6.8950844
BH193T,38.81927
H6YJLH,40.83386
AV2EB0,48.147427
BSESS1,5.7642727
QW3RQK,2.1710682
ILLXO3,40.395214
G70MFH,11.352628
NA745I,4.885973
MX6RKN,2.8185647
Z4ZBOF,5.711422
BFYZTS,3.516651
SKT8ZI,10.283269
N2VTF3,1.1607506
TDKDGV,20.244444
DGAMJU,30.674442
Z5BI6D,2.198953
AUTVAY,5.2201066
EU6PPE,3.394186
LZ4J7U,2.0401654
D9PBJ7,3.2213135
Y6YYI5,28.674084
LU9SD7,5.8753276
XLQFZG,12.123065
7D98UD,10.221982
2DXIR1,4.9589686
232MVG,5.6889634
H3RIDN,10.04495
DCXR8C,6.9425235
B3KW5V,20.533398
3L0QEL,0.69887
6CY41Z,18.725014
EXDYX9,4.5689635
85I3ZC,1.9188422
83SVRG,21.410866
8L817C,18.576548
FK3VNH,3.6512918
EBFHH1,1.9764608
O81JLH,13.602223
ODMMYI,9.651076
59LMMC,12.182665
G6L5YB,11.108922
FJ0266,3.4625666
NUKURI,7.277059
VW94OD,3.0296893
SFYWSY,2.0746725
TE4N4B,52.48901
QC4B11,2.5407286
SN2N27,6.319195
Z9A5G0,3.6133714
00AEG0,8.025879
QFAN0G,3.7730865
UOBOEH,4.6040397
KB5HFG,6.013618
7JZ5OC,4.279089
VP4QXB,9.291122
N6ZUS6,3.2205954
L996XG,22.767067
YWK9RX,13.815345
LP7ME7,1.5940307
K2G53Z,27.763048
YGNO5I,8.283126
FXQLJQ,9.132253
DDZBRS,14.966508
7OBR4A,27.010551
